Date,Time,Seat,Q_name,Vote,Seq,Tsp,Thead,Vsp,Tisp,SubID,Sex,Age,Weight,Height,BMI,Berstay.sixm,ColdSens,ColdExp,Workhr,Coffeeintake,Dress
8/15/2013,15.5,3,LabAnkleAirMovement,0.63898917,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,15.5,3,AirMovementPreference,1,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,15.5,3,LabThermalSensationHands,0.891304348,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,15.5,3,LabThermalSensationTorso,0.739130435,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,15.6,3,LabThermalSensationAnkles,-1.130434783,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,15.6,3,LabThermalSensationHead,-1.152173913,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,15.6,3,LabThermalAcceptability,0.227436823,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,15.6,3,LabThermalComfortAcceptability,0.422382671,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,15.6,3,ThermalPreference,3,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,15.6,3,LabThermalSensation,-1.108695653,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,15.6,3,LabAnkleAirMovement,0.465703971,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,15.6,3,AirMovementPreference,0,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,15.6,3,LabThermalSensationHands,0.913043478,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,15.6,3,LabThermalSensationTorso,0.956521739,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,15.6,3,LabThermalSensationAnkles,-1.391304348,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,15.6,3,LabThermalSensationHead,-1.369565218,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,16,3,LabThermalAcceptability,-0.249097473,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,16,3,LabThermalComfortAcceptability,-0.963898917,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,16,3,ThermalPreference,3,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,16,3,LabThermalSensation,-1.543478261,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,16,3,LabAnkleAirMovement,0.184115524,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,16,3,AirMovementPreference,0,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,16,3,LabThermalSensationHands,0.717391304,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,16,3,LabThermalSensationTorso,0.826086956,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,16,3,LabThermalSensationAnkles,-1.978260869,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,16,3,LabThermalSensationHead,-2,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,16,3,LabThermalAcceptabilityHands,1.570397112,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,16,3,LabThermalAcceptabilityTorso,1.765342961,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,16,3,LabThermalAcceptabilityAnkles,-1.570397112,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,16,3,LabThermalAcceptabilityHead,-1.527075812,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,16,3,LabIAQNow,0.61732852,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,16,3,LabAcceptability,-0.790613719,Test,21.7,24.1,0.16,0.33,101,Female,31,NA,NA,19.60715661,NA,3,Somewhat,NA,NA,Short
8/15/2013,16,3,LabThermalAcceptability,0.227436823,Adapt,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,LabThermalComfortAcceptability,0.877256318,Adapt,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,ThermalPreference,3,Adapt,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,LabThermalSensation,-0.413043479,Adapt,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,LabAnkleAirMovement,0.140794224,Adapt,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,AirMovementPreference,0,Adapt,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,LabThermalSensationHands,1.065217391,Adapt,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,LabThermalSensationTorso,0.173913044,Adapt,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,LabThermalSensationAnkles,-0.891304348,Adapt,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,LabThermalSensationHead,-0.826086956,Adapt,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,LabThermalAcceptabilityHands,0.57400722,Adapt,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,LabThermalAcceptabilityTorso,0.63898917,Adapt,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,LabThermalAcceptabilityAnkles,-0.184115524,Adapt,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,LabThermalAcceptabilityHead,0.270758123,Adapt,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,LabIAQNow,0.270758123,Adapt,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,LabThermalAcceptability,-0.249097473,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,LabThermalComfortAcceptability,-0.270758123,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,ThermalPreference,3,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,LabThermalSensation,-1,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,LabAnkleAirMovement,-0.205776173,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,AirMovementPreference,0,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,LabThermalSensationHands,-0.02173913,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,LabThermalSensationTorso,-0.02173913,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,LabThermalSensationAnkles,-1.021739131,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16,3,LabThermalSensationHead,-0.956521739,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.1,3,LabThermalAcceptability,-0.833935018,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.1,3,LabThermalComfortAcceptability,-0.162454874,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.1,3,ThermalPreference,3,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.1,3,LabThermalSensation,-1,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.1,3,LabAnkleAirMovement,-1.375451264,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.1,3,AirMovementPreference,0,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.1,3,LabThermalSensationHands,1.065217391,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.1,3,LabThermalSensationTorso,-0.02173913,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.1,3,LabThermalSensationAnkles,-1.869565217,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.1,3,LabThermalSensationHead,-0.326086957,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.5,3,LabThermalAcceptability,-0.205776173,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.5,3,LabThermalComfortAcceptability,-0.249097473,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.5,3,ThermalPreference,3,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.5,3,LabThermalSensation,-0.934782609,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.5,3,LabAnkleAirMovement,-0.66064982,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.5,3,AirMovementPreference,0,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.5,3,LabThermalSensationHands,1.043478261,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.5,3,LabThermalSensationTorso,0.478260869,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.5,3,LabThermalSensationAnkles,-1.891304348,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.5,3,LabThermalSensationHead,-1,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.5,3,LabThermalAcceptabilityHands,1.613718412,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.5,3,LabThermalAcceptabilityTorso,1.613718412,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.5,3,LabThermalAcceptabilityAnkles,-0.314079422,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.5,3,LabThermalAcceptabilityHead,-0.249097473,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.5,3,LabIAQNow,0.184115524,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.5,3,LabAcceptability,-0.833935018,Test,21.7,24.1,0.16,0.33,110,Female,30,NA,NA,21.67836504,NA,2,Very much,NA,NA,Short
8/15/2013,16.5,3,LabThermalAcceptability,-0.119133574,Adapt,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,LabThermalComfortAcceptability,-0.379061372,Adapt,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,ThermalPreference,3,Adapt,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,LabThermalSensation,-2.065217391,Adapt,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,LabAnkleAirMovement,0.162454874,Adapt,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,AirMovementPreference,0,Adapt,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,LabThermalSensationHands,-1.847826087,Adapt,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,LabThermalSensationTorso,-1.695652174,Adapt,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,LabThermalSensationAnkles,-2.673913043,Adapt,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,LabThermalSensationHead,-2.630434783,Adapt,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,LabThermalAcceptabilityHands,-0.725631769,Adapt,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,LabThermalAcceptabilityTorso,-0.335740073,Adapt,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,LabThermalAcceptabilityAnkles,-1.050541517,Adapt,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,LabThermalAcceptabilityHead,-1.527075812,Adapt,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,LabIAQNow,0.184115524,Adapt,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,LabThermalAcceptability,-1.397111913,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,LabThermalComfortAcceptability,-2.068592058,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,ThermalPreference,3,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,LabThermalSensation,-2.934782609,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,LabAnkleAirMovement,-0.270758123,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,AirMovementPreference,0,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,LabThermalSensationHands,-2.173913044,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.6,3,LabThermalSensationTorso,-2.847826087,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,LabThermalSensationAnkles,-2.913043478,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.5,3,LabThermalSensationHead,-2.869565218,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.6,3,LabThermalAcceptability,-2.046931408,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.6,3,LabThermalComfortAcceptability,-2.198555957,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.6,3,ThermalPreference,3,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.6,3,LabThermalSensation,-3,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.6,3,LabAnkleAirMovement,-1.007220217,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.6,3,AirMovementPreference,0,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.6,3,LabThermalSensationHands,-2.608695653,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.6,3,LabThermalSensationTorso,-2,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.6,3,LabThermalSensationAnkles,-2.891304348,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,16.6,3,LabThermalSensationHead,-2.869565218,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,17,3,LabThermalAcceptability,-0.487364621,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,17,3,LabThermalComfortAcceptability,-1.202166065,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,17,3,ThermalPreference,3,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,17,3,LabThermalSensation,-2.586956522,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,17,3,LabAnkleAirMovement,-0.270758123,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,17,3,AirMovementPreference,0,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,17,3,LabThermalSensationHands,-2.195652174,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,17,3,LabThermalSensationTorso,-2.021739131,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,17,3,LabThermalSensationAnkles,-2.934782609,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,17,3,LabThermalSensationHead,-2.934782609,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,17,3,LabThermalAcceptabilityHands,-1.462093863,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,17,3,LabThermalAcceptabilityTorso,-0.465703971,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,17,3,LabThermalAcceptabilityAnkles,-1.505415163,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,17,3,LabThermalAcceptabilityHead,-1.87364621,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,17,3,LabIAQNow,0.227436823,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,17,3,LabAcceptability,-2.263537907,Test,21.7,24.1,0.16,0.33,117,Female,20,NA,NA,18.92093628,NA,6,Very little,NA,NA,Short
8/15/2013,17,3,LabThermalAcceptability,0.855595668,Adapt,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17,3,LabThermalComfortAcceptability,1.202166065,Adapt,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17,3,ThermalPreference,2,Adapt,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17,3,LabThermalSensation,0.173913044,Adapt,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17,3,LabAnkleAirMovement,0.725631769,Adapt,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17,3,AirMovementPreference,1,Adapt,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17,3,LabThermalSensationHands,0.065217392,Adapt,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17,3,LabThermalSensationTorso,-0.217391304,Adapt,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17,3,LabThermalSensationAnkles,-0.804347826,Adapt,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17,3,LabThermalSensationHead,-0.760869566,Adapt,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17,3,LabThermalAcceptabilityHands,1.527075812,Adapt,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17,3,LabThermalAcceptabilityTorso,1.462093863,Adapt,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17,3,LabThermalAcceptabilityAnkles,-0.357400722,Adapt,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17,3,LabThermalAcceptabilityHead,-0.249097473,Adapt,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17,3,LabIAQNow,0.61732852,Adapt,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17,3,LabThermalAcceptability,0.335740073,Test,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17,3,LabThermalComfortAcceptability,0.725631769,Test,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17,3,ThermalPreference,3,Test,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17,3,LabThermalSensation,-0.869565218,Test,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17.1,3,LabAnkleAirMovement,-0.140794224,Test,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17.1,3,AirMovementPreference,0,Test,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17.1,3,LabThermalSensationHands,0,Test,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17.1,3,LabThermalSensationTorso,0.108695652,Test,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17.1,3,LabThermalSensationAnkles,-1.630434782,Test,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17.1,3,LabThermalSensationHead,-1.695652174,Test,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
8/15/2013,17.1,3,LabThermalAcceptability,0.725631769,Test,21.7,24.1,0.16,0.33,106,Female,21,NA,NA,22.24054691,NA,5,Somewhat,NA,NA,Short
